Process Memory Usage Report 2024-12-08 17:19:58
Top 5 Memory-Consuming Processes:
----------------------------------------
PID:  1696 | User: vornic     | Memory:   0.1% | CPU:   0.0% | Command: /usr/bin/startplasma-x11
PID:  5208 | User: geoclue    | Memory:   0.1% | CPU:   0.0% | Command: /usr/lib/geoclue
PID:   712 | User: root       | Memory:   0.1% | CPU:   0.0% | Command: /usr/bin/NetworkManager
PID:  2062 | User: vornic     | Memory:   0.1% | CPU:   0.0% | Command: /usr/bin/zeitgeist-datahub
PID:  1768 | User: vornic     | Memory:   0.1% | CPU:   0.0% | Command: /usr/lib/kf6/baloo_file
PID:   799 | User: root       | Memory:   0.1% | CPU:   0.0% | Command: /usr/bin/sddm
PID:  1653 | User: root       | Memory:   0.1% | CPU:   0.0% | Command: /usr/lib/sddm/sddm-helper
PID:  1963 | User: vornic     | Memory:   0.1% | CPU:   0.0% | Command: /usr/lib/kf6/kscreen_backend_launcher
PID: 31019 | User: vornic     | Memory:   0.1% | CPU:   0.0% | Command: /opt/visual-studio-code/code
PID:  1676 | User: vornic     | Memory:   0.1% | CPU:   0.1% | Command: /usr/bin/pipewire
PID:  1291 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: /usr/bin/python3
PID:   373 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/systemd/systemd-journald
PID:  1774 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/xdg-desktop-portal
PID:   832 | User: colord     | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/colord
PID:     1 | User: root       | Memory:   0.0% | CPU:   0.1% | Command: /sbin/init
PID:   803 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: /usr/bin/containerd
PID:  2128 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/zeitgeist/zeitgeist-fts
PID:  1659 | User: vornic     | Memory:   0.0% | CPU:   0.1% | Command: /usr/lib/systemd/systemd
PID:  1828 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/upowerd
PID:  1793 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/udisks2/udisksd
PID:   375 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/systemd/systemd-udevd
PID:   786 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: /usr/bin/wpa_supplicant
PID: 46495 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: p11-kit-remote
PID:   716 | User: polkitd    | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/polkit-1/polkitd
PID:  1053 | User: postgres   | Memory:   0.0% | CPU:   0.0% | Command: postgres:
PID:  2099 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: /usr/bin/zeitgeist-daemon
PID: 32710 | User: vornic     | Memory:   0.0% | CPU:   0.1% | Command: /usr/bin/zsh
PID: 32715 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: /usr/bin/zsh
PID:   769 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: /usr/bin/ModemManager
PID:   715 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/bluetooth/bluetoothd
PID: 32718 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: /usr/bin/zsh
PID:   717 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/systemd/systemd-logind
PID:   792 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: /usr/bin/cupsd
PID:  2275 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/accounts-daemon
PID:  2071 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/geoclue-2.0/demos/agent
PID:  2180 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/at-spi-bus-launcher
PID:  1033 | User: postgres   | Memory:   0.0% | CPU:   0.0% | Command: postgres:
PID:  1792 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/xdg-document-portal
PID:   718 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/systemd/systemd-machined
PID:   671 | User: systemd+   | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/systemd/systemd-timesyncd
PID:  2188 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/at-spi2-registryd
PID: 46368 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/flatpak-session-helper
PID:  1054 | User: postgres   | Memory:   0.0% | CPU:   0.0% | Command: postgres:
PID:  1285 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/power-profiles-daemon
PID:  1684 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: dbus-broker
PID:  1797 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/xdg-permission-store
PID:   711 | User: dbus       | Memory:   0.0% | CPU:   0.0% | Command: dbus-broker
PID:  1034 | User: postgres   | Memory:   0.0% | CPU:   0.0% | Command: postgres:
PID:  1055 | User: postgres   | Memory:   0.0% | CPU:   0.0% | Command: postgres:
PID: 46377 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: xdg-dbus-proxy
PID: 18977 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/speech-dispatcher/speech-dispatcher-modules/sd_dummy
PID: 53171 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: ps
PID:  1890 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/dconf-service
PID:  1959 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: /usr/bin/xsettingsd
PID:   706 | User: dbus       | Memory:   0.0% | CPU:   0.0% | Command: /usr/bin/dbus-broker-launch
PID:   714 | User: avahi      | Memory:   0.0% | CPU:   0.0% | Command: avahi-daemon:
PID: 53172 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: awk
PID: 53166 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: sh
PID:  1058 | User: rabbitmq   | Memory:   0.0% | CPU:   0.0% | Command: /bin/sh
PID:  1683 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: /usr/bin/dbus-broker-launch
PID:  2186 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: /usr/bin/dbus-broker-launch
PID: 31048 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: /opt/visual-studio-code/chrome_crashpad_handler
PID:   797 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: /usr/sbin/crond
PID:  2187 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: dbus-broker
PID: 18980 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: /usr/bin/speech-dispatcher
PID:   973 | User: rabbitmq   | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/erlang/erts-15.1.2/bin/inet_gethost
PID:  1663 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: (sd-pam)
PID:   837 | User: rabbitmq   | Memory:   0.0% | CPU:   0.0% | Command: erl_child_setup
PID:  1688 | User: rtkit      | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/rtkit-daemon
PID:   934 | User: rabbitmq   | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/erlang/erts-15.1.2/bin/epmd
PID:   972 | User: rabbitmq   | Memory:   0.0% | CPU:   0.0% | Command: /usr/lib/erlang/erts-15.1.2/bin/inet_gethost
PID: 46376 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: bwrap
PID:  1808 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: fusermount3
PID:   720 | User: avahi      | Memory:   0.0% | CPU:   0.0% | Command: avahi-daemon:
PID: 46373 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: server
PID: 46382 | User: vornic     | Memory:   0.0% | CPU:   0.0% | Command: bwrap
PID:     2 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [kthreadd]
PID:     3 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [rcu_gp]
PID:     4 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [rcu_par_gp]
PID:     5 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [slub_flushwq]
PID:     6 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [netns]
PID:     8 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [kworker/0:0H-events_highpri]
PID:    10 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [mm_percpu_wq]
PID:    12 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [rcu_tasks_kthre]
PID:    13 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [rcu_tasks_rude_]
PID:    14 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [rcu_tasks_trace]
PID:    15 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [ksoftirqd/0]
PID:    16 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [rcu_preempt]
PID:    17 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [rcub/0]
PID:    18 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [rcuc/0]
PID:    19 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [migration/0]
PID:    20 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [idle_inject/0]
PID:    22 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [cpuhp/0]
PID:    23 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [cpuhp/1]
PID:    24 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [idle_inject/1]
PID:    25 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [migration/1]
PID:    26 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [rcuc/1]
PID:    27 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [ksoftirqd/1]
PID:    29 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [kworker/1:0H-events_highpri]
PID:    30 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [cpuhp/2]
PID:    31 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [idle_inject/2]
PID:    32 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [migration/2]
PID:    33 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [rcuc/2]
PID:    34 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [ksoftirqd/2]
PID:    36 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [kworker/2:0H-events_highpri]
PID:    37 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [cpuhp/3]
PID:    38 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [idle_inject/3]
PID:    39 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [migration/3]
PID:    40 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [rcuc/3]
PID:    41 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [ksoftirqd/3]
PID:    43 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [kworker/3:0H-events_highpri]
PID:    44 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [cpuhp/4]
PID:    45 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [idle_inject/4]
PID:    46 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [migration/4]
PID:    47 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [rcuc/4]
PID:    48 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [ksoftirqd/4]
PID:    50 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [kworker/4:0H-events_highpri]
PID:    51 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [cpuhp/5]
PID:    52 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [idle_inject/5]
PID:    53 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [migration/5]
PID:    54 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [rcuc/5]
PID:    55 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [ksoftirqd/5]
PID:    57 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [kworker/5:0H-events_highpri]
PID:    58 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [cpuhp/6]
PID:    59 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [idle_inject/6]
PID:    60 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [migration/6]
PID:    61 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [rcuc/6]
PID:    62 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [ksoftirqd/6]
PID:    64 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [kworker/6:0H-events_highpri]
PID:    65 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [cpuhp/7]
PID:    66 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [idle_inject/7]
PID:    67 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [migration/7]
PID:    68 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [rcuc/7]
PID:    69 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [ksoftirqd/7]
PID:    71 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [kworker/7:0H-events_highpri]
PID:    72 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [kdevtmpfs]
PID:    73 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [inet_frag_wq]
PID:    74 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [kauditd]
PID:    75 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [khungtaskd]
PID:    76 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [oom_reaper]
PID:    77 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [writeback]
PID:    78 | User: root       | Memory:   0.0% | CPU:   0.1% | Command: [kcompactd0]
PID:    79 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [ksmd]
PID:    80 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [khugepaged]
PID:   125 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [kintegrityd]
PID:   126 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [kblockd]
PID:   127 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [blkcg_punt_bio]
PID:   128 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [ata_sff]
PID:   129 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [edac-poller]
PID:   130 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [devfreq_wq]
PID:   131 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [watchdogd]
PID:   134 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [kworker/2:1H-kblockd]
PID:   135 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [kswapd0]
PID:   137 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [kthrotld]
PID:   138 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [irq/122-aerdrv]
PID:   139 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [irq/122-pcie-dp]
PID:   140 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [acpi_thermal_pm]
PID:   144 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [nvme-wq]
PID:   145 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [nvme-reset-wq]
PID:   146 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [nvme-delete-wq]
PID:   147 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [mld]
PID:   148 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [kworker/0:1H-kblockd]
PID:   149 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [ipv6_addrconf]
PID:   160 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [kstrp]
PID:   164 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [zswap1]
PID:   165 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [zswap1]
PID:   166 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [zswap-shrink]
PID:   168 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [charger_manager]
PID:   219 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [kworker/6:1H-kblockd]
PID:   220 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [kworker/5:1H-kblockd]
PID:   221 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [kworker/1:1H-kblockd]
PID:   222 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [kworker/4:1H-kblockd]
PID:   223 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [kworker/7:1H-kblockd]
PID:   224 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [kworker/3:1H-kblockd]
PID:   244 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [card0-crtc0]
PID:   245 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [card0-crtc1]
PID:   246 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [card0-crtc2]
PID:   306 | User: root       | Memory:   0.0% | CPU:   0.0% | Command: [jbd2/nvme0n1p2-]
